data;hora;temp_inst;temp_max;temp_min;umid_inst;umid_max;umid_min;pressao;pressao_max;pressao_min;precipitacao;;;;;
31/10/2017;12;24.1;24.7;22.6;71;81;71;931.4;931.6;931.4;0.0;;;;;
31/10/2017;14;27.8;27.9;24.9;58;70;57;930.3;931.0;930.3;0.0;;;;;
31/10/2017;22;22.2;22.7;21.1;83;92;80;930.6;930.6;929.3;0.0;;;;;
31/10/2017;23;21.6;22.3;21.3;80;87;80;932.4;932.4;930.5;0.0;;;;;
01/11/2017;5;17.5;19.0;17.5;87;87;80;933.0;933.6;933.0;0.0;;;;;
01/11/2017;1;20.5;21.0;20.5;80;82;78;933.8;933.8;933.2;0.0;;;;;
01/11/2017;18;19.9;20.2;19.6;82;85;81;936.2;936.2;935.8;0.0;;;;;
01/11/2017;3;19.5;20.2;19.0;80;82;78;934.2;934.4;934.0;0.0;;;;;
01/11/2017;17;19.8;19.8;19.1;84;86;82;936.2;936.7;936.2;0.2;;;;;
01/11/2017;21;19.3;19.8;19.1;85;86;80;937.4;937.4;936.7;0.0;;;;;
01/11/2017;4;18.9;19.5;18.8;81;81;78;933.6;934.2;933.6;0.0;;;;;
01/11/2017;2;20.2;20.5;20.1;78;80;78;934.1;934.3;933.7;0.0;;;;;
01/11/2017;6;18.2;18.3;17.4;85;88;84;933.4;933.5;933.0;0.0;;;;;
01/11/2017;19;19.9;19.9;19.6;80;83;80;936.0;936.2;935.8;0.0;;;;;
01/11/2017;8;18.2;18.5;18.2;80;83;80;934.6;934.7;934.1;0.0;;;;;
01/11/2017;9;18.4;18.4;17.9;78;82;78;935.3;935.3;934.5;0.0;;;;;
01/11/2017;20;19.8;20.0;19.7;82;83;79;936.7;936.7;936.0;0.0;;;;;
01/11/2017;10;18.7;18.8;18.4;77;79;76;936.1;936.1;935.3;0.0;;;;;
01/11/2017;22;18.8;19.6;18.7;87;88;82;937.9;937.9;937.4;0.0;;;;;
01/11/2017;11;18.8;19.0;18.7;76;78;75;936.9;936.9;936.0;0.0;;;;;
01/11/2017;7;18.5;18.6;18.1;82;86;81;934.1;934.2;933.4;0.0;;;;;
01/11/2017;12;18.9;18.9;18.6;81;83;75;937.2;937.3;936.9;0.0;;;;;
01/11/2017;13;18.7;19.1;18.5;80;82;78;937.9;938.0;937.2;0.0;;;;;
01/11/2017;16;19.2;19.3;18.7;84;87;83;936.6;937.5;936.6;0.0;;;;;
01/11/2017;14;18.4;18.9;18.2;85;87;79;937.8;938.0;937.8;0.4;;;;;
01/11/2017;23;18.5;19.0;18.4;86;87;85;938.5;938.5;937.9;0.0;;;;;
01/11/2017;0;20.7;21.7;20.7;82;82;78;933.2;933.2;932.4;0.0;;;;;
01/11/2017;15;19.0;19.1;18.4;84;86;83;937.5;937.8;937.4;0.0;;;;;
02/11/2017;5;16.8;17.2;16.8;87;87;85;938.5;938.7;938.4;0.0;;;;;
02/11/2017;4;17.1;17.5;17.1;86;87;85;938.7;939.0;938.7;0.0;;;;;
02/11/2017;22;21.2;21.9;21.2;61;61;58;938.8;938.8;938.5;0.0;;;;;
02/11/2017;6;16.8;16.9;16.8;84;87;84;938.2;938.5;938.1;0.0;;;;;
02/11/2017;1;18.3;18.5;18.1;84;87;82;939.2;939.2;939.0;0.0;;;;;
02/11/2017;14;24.6;25.3;22.6;41;48;40;940.7;941.2;940.6;0.0;;;;;
02/11/2017;7;16.4;16.8;16.3;84;88;84;938.6;938.6;938.2;0.0;;;;;
02/11/2017;23;20.4;21.2;20.4;66;66;61;939.5;939.5;938.8;0.0;;;;;
02/11/2017;18;24.7;25.7;24.7;43;44;40;937.9;938.2;937.9;0.0;;;;;
02/11/2017;3;17.5;18.0;17.5;86;86;84;939.0;939.3;939.0;0.0;;;;;
02/11/2017;0;18.1;18.7;18.1;86;87;84;939.0;939.0;938.5;0.0;;;;;
02/11/2017;10;17.5;17.5;16.4;79;82;77;940.8;940.8;940.3;0.0;;;;;
02/11/2017;2;18.0;18.3;17.9;85;86;84;939.2;939.3;939.2;0.0;;;;;
02/11/2017;16;26.2;27.1;24.3;36;44;35;938.9;939.8;938.9;0.0;;;;;
02/11/2017;17;25.5;26.6;25.1;41;42;36;938.2;938.9;938.2;0.0;;;;;
02/11/2017;8;15.9;16.5;15.9;85;86;81;939.2;939.2;938.6;0.0;;;;;
02/11/2017;9;16.4;16.4;15.9;81;86;81;940.3;940.3;939.2;0.0;;;;;
02/11/2017;20;22.9;23.8;22.9;53;54;48;938.2;938.2;937.9;0.0;;;;;
02/11/2017;19;23.7;25.0;23.7;49;49;43;937.9;937.9;937.8;0.0;;;;;
02/11/2017;21;21.8;22.9;21.6;58;60;53;938.5;938.5;938.2;0.0;;;;;
02/11/2017;11;18.8;18.9;17.5;69;79;68;941.4;941.4;940.7;0.0;;;;;
02/11/2017;12;21.2;21.2;18.8;58;71;57;941.3;941.5;941.3;0.0;;;;;
02/11/2017;15;25.0;26.4;23.3;39;44;36;939.8;940.7;939.8;0.0;;;;;
02/11/2017;13;22.9;23.2;20.7;48;58;46;941.0;941.4;941.0;0.2;;;;;
03/11/2017;14;24.7;25.2;23.3;51;59;50;938.3;939.2;938.3;0.0;;;;;
03/11/2017;15;26.1;26.1;24.4;50;54;49;937.3;938.3;937.3;0.0;;;;;
03/11/2017;22;22.5;23.5;22.4;62;63;58;935.4;935.4;935.1;0.0;;;;;
03/11/2017;23;20.2;22.5;20.1;72;73;62;936.1;936.1;935.4;0.0;;;;;
03/11/2017;6;15.1;15.1;14.4;94;94;91;938.6;938.6;938.4;0.0;;;;;
03/11/2017;3;15.5;16.2;15.5;89;89;85;939.4;939.9;939.4;0.0;;;;;
03/11/2017;1;17.1;19.2;17.1;83;83;72;940.3;940.3;939.9;0.0;;;;;
03/11/2017;12;21.8;21.8;19.1;68;78;68;940.2;940.6;940.2;0.0;;;;;
03/11/2017;17;25.3;26.1;25.1;49;50;47;936.0;936.4;936.0;0.0;;;;;
03/11/2017;16;26.1;26.3;25.3;47;50;46;936.4;937.4;936.4;0.0;;;;;
03/11/2017;18;25.6;25.9;25.0;49;50;48;935.6;936.0;935.6;0.0;;;;;
03/11/2017;7;15.8;15.8;15.1;92;94;92;938.9;938.9;938.5;0.0;;;;;
03/11/2017;8;16.4;16.4;15.8;89;92;89;939.4;939.4;938.8;0.0;;;;;
03/11/2017;19;25.4;27.0;25.3;50;50;45;935.4;935.7;935.2;0.0;;;;;
03/11/2017;9;16.7;16.8;16.4;88;89;87;939.8;939.8;939.4;0.0;;;;;
03/11/2017;21;23.5;25.1;23.5;58;58;51;935.2;935.3;935.0;0.0;;;;;
03/11/2017;11;19.1;19.5;17.9;78;84;76;940.4;940.5;940.0;0.0;;;;;
03/11/2017;2;16.2;17.1;16.2;85;85;82;939.8;940.3;939.8;0.0;;;;;
03/11/2017;20;25.0;25.7;25.0;52;52;48;935.1;935.4;935.1;0.0;;;;;
03/11/2017;10;17.9;17.9;16.7;84;88;84;940.0;940.1;939.8;0.0;;;;;
03/11/2017;5;15.1;15.4;15.0;91;92;91;938.4;939.0;938.4;0.0;;;;;
03/11/2017;13;23.4;24.0;21.1;58;70;56;939.2;940.2;939.2;0.0;;;;;
03/11/2017;4;15.1;15.7;15.1;91;91;89;939.0;939.4;939.0;0.0;;;;;
03/11/2017;0;19.2;20.4;19.2;72;72;65;939.9;939.9;939.5;0.0;;;;;
04/11/2017;14;23.2;23.6;21.4;64;74;63;935.5;936.3;935.4;0.0;;;;;
04/11/2017;8;19.4;19.6;19.4;84;84;83;935.4;935.4;935.1;0.0;;;;;
04/11/2017;16;24.8;26.3;23.7;57;62;53;934.7;935.3;934.6;0.0;;;;;
04/11/2017;3;20.1;20.3;19.8;77;77;76;936.6;937.3;936.6;0.0;;;;;
04/11/2017;0;19.8;20.2;19.4;75;76;72;937.1;937.1;936.1;0.0;;;;;
04/11/2017;2;19.9;20.3;19.6;77;77;75;937.3;937.7;937.2;0.0;;;;;
04/11/2017;17;26.1;26.4;24.7;54;59;52;933.5;934.7;933.5;0.0;;;;;
04/11/2017;1;20.0;20.1;18.9;76;79;74;937.6;937.6;937.1;0.0;;;;;
04/11/2017;22;23.8;24.1;23.6;64;64;62;933.3;933.3;932.8;0.0;;;;;
04/11/2017;7;19.6;19.6;19.0;83;84;83;935.1;935.4;935.1;0.0;;;;;
04/11/2017;19;25.2;25.8;25.2;57;57;54;932.9;933.1;932.9;0.0;;;;;
04/11/2017;9;19.2;19.7;19.2;86;86;83;936.7;936.7;935.4;0.0;;;;;
04/11/2017;10;19.6;19.6;18.7;83;90;83;937.1;937.2;936.7;0.0;;;;;
04/11/2017;4;19.8;20.2;19.8;79;79;77;935.9;936.6;935.9;0.0;;;;;
04/11/2017;13;21.4;21.7;21.0;74;75;72;936.3;936.8;936.3;0.0;;;;;
04/11/2017;18;25.6;26.3;25.6;55;55;52;933.0;933.5;933.0;0.0;;;;;
04/11/2017;12;21.4;21.4;20.2;75;79;75;936.8;937.2;936.8;0.0;;;;;
04/11/2017;20;24.7;25.3;24.7;58;59;57;932.5;932.9;932.4;0.0;;;;;
04/11/2017;5;19.6;19.9;19.5;82;82;79;935.8;936.1;935.8;0.0;;;;;
04/11/2017;11;20.4;20.4;19.6;77;83;77;937.1;937.3;937.1;0.0;;;;;
04/11/2017;6;19.1;19.6;18.9;84;84;82;935.4;935.9;935.3;0.0;;;;;
04/11/2017;21;24.0;24.7;23.9;62;63;58;932.8;932.8;932.4;0.0;;;;;
04/11/2017;23;22.9;23.8;22.9;68;68;64;934.0;934.0;933.3;0.0;;;;;
04/11/2017;15;23.8;24.3;23.1;61;65;60;935.3;935.8;935.3;0.0;;;;;
05/11/2017;23;20.2;20.4;19.8;92;93;91;935.5;935.5;934.7;0.0;;;;;
05/11/2017;17;21.3;27.6;21.3;84;91;55;933.5;933.5;932.7;2.4;;;;;
05/11/2017;16;27.7;30.4;27.7;55;55;48;932.7;933.9;932.7;0.0;;;;;
05/11/2017;2;20.6;21.7;20.5;85;86;78;934.5;935.1;934.5;0.0;;;;;
05/11/2017;5;21.9;22.1;21.2;76;77;73;932.9;933.3;932.9;0.0;;;;;
05/11/2017;7;21.4;21.7;21.4;81;81;79;932.6;932.7;932.2;0.0;;;;;
05/11/2017;21;20.5;22.2;20.5;90;90;81;933.5;933.5;933.1;0.0;;;;;
05/11/2017;11;22.5;22.6;22.3;77;78;76;935.0;935.0;934.3;0.0;;;;;
05/11/2017;3;21.0;21.2;20.3;80;85;79;933.7;934.5;933.7;0.0;;;;;
05/11/2017;0;23.1;23.2;22.4;68;70;67;934.7;934.7;934.0;0.0;;;;;
05/11/2017;18;22.1;22.1;20.4;87;92;84;932.8;933.5;932.8;2.4;;;;;
05/11/2017;8;21.2;21.5;21.2;82;82;81;933.0;933.0;932.6;0.0;;;;;
05/11/2017;19;22.7;22.7;22.0;84;87;82;933.0;933.0;932.7;0.0;;;;;
05/11/2017;1;20.7;23.4;20.7;84;84;66;935.1;935.2;934.7;0.0;;;;;
05/11/2017;10;22.3;22.3;21.7;78;80;77;934.3;934.3;933.4;0.0;;;;;
05/11/2017;9;21.7;21.7;21.2;80;82;80;933.5;933.5;932.9;0.0;;;;;
05/11/2017;20;22.2;23.2;22.2;82;85;80;933.1;933.1;932.8;0.0;;;;;
05/11/2017;4;21.3;21.8;20.9;76;80;76;933.3;933.7;933.3;0.0;;;;;
05/11/2017;15;29.0;29.2;27.1;52;59;52;933.9;934.5;933.8;0.0;;;;;
05/11/2017;14;27.4;27.4;24.7;58;67;58;934.5;934.6;934.4;0.2;;;;;
05/11/2017;13;25.2;25.2;23.4;67;72;67;934.5;934.9;934.4;0.0;;;;;
05/11/2017;12;23.5;23.6;22.4;72;77;72;934.9;935.1;934.6;0.0;;;;;
05/11/2017;6;21.6;22.0;21.6;79;79;76;932.4;932.9;932.4;0.0;;;;;
05/11/2017;22;20.1;20.5;19.8;91;93;90;934.7;934.7;933.5;0.0;;;;;
06/11/2017;4;20.0;20.2;19.8;93;94;93;934.7;935.2;934.7;0.0;;;;;
06/11/2017;10;18.6;18.8;18.6;94;94;94;935.9;935.9;935.3;0.4;;;;;
06/11/2017;22;18.7;19.2;18.7;90;92;90;934.8;934.8;934.2;0.0;;;;;
06/11/2017;16;21.7;21.8;20.1;84;92;84;935.4;936.3;935.4;0.2;;;;;
06/11/2017;7;19.0;19.5;19.0;94;94;94;934.3;934.4;934.2;0.2;;;;;
06/11/2017;23;18.2;18.7;18.2;90;92;89;935.6;935.6;934.8;0.0;;;;;
06/11/2017;18;20.7;21.2;20.7;85;87;83;934.4;934.9;934.4;0.0;;;;;
06/11/2017;2;19.8;20.3;19.8;95;95;95;935.9;936.4;935.9;0.0;;;;;
06/11/2017;21;19.2;19.5;19.2;91;92;91;934.2;934.2;933.8;0.0;;;;;
06/11/2017;17;21.2;21.7;20.9;86;87;82;934.9;935.4;934.9;0.0;;;;;
06/11/2017;8;18.8;19.1;18.7;94;95;94;934.7;934.7;934.3;0.2;;;;;
06/11/2017;0;20.2;20.3;20.1;94;94;92;935.7;935.8;935.5;0.4;;;;;
06/11/2017;9;18.8;18.8;18.5;94;94;94;935.3;935.3;934.7;0.0;;;;;
06/11/2017;20;19.3;19.5;19.2;92;92;91;933.9;934.1;933.9;0.2;;;;;
06/11/2017;3;19.9;20.0;19.7;94;95;94;935.2;935.9;935.1;0.0;;;;;
06/11/2017;19;19.4;20.7;19.3;92;92;85;934.1;934.4;934.1;0.8;;;;;
06/11/2017;15;20.1;20.4;19.4;91;92;88;936.3;936.9;936.3;0.2;;;;;
06/11/2017;11;18.7;19.2;18.6;94;95;93;936.8;936.8;935.9;0.0;;;;;
06/11/2017;13;19.3;19.9;19.0;92;93;92;936.9;937.2;936.9;0.0;;;;;
06/11/2017;5;19.8;20.1;19.8;93;93;93;933.9;934.7;933.9;0.0;;;;;
06/11/2017;12;19.8;19.8;18.7;93;94;93;936.9;937.0;936.8;1.0;;;;;
06/11/2017;1;20.1;20.2;19.8;95;95;94;936.3;936.3;935.7;0.0;;;;;
06/11/2017;14;19.6;19.6;19.2;91;92;91;936.8;937.0;936.8;0.0;;;;;
06/11/2017;6;19.5;19.8;19.5;94;94;93;934.2;934.2;933.9;0.0;;;;;
07/11/2017;7;15.7;15.8;15.0;91;93;90;934.9;935.0;934.8;0.0;;;;;
07/11/2017;19;22.5;22.6;22.0;63;64;60;934.7;935.1;934.7;0.0;;;;;
07/11/2017;23;18.5;18.8;18.5;80;81;78;936.6;936.6;936.0;0.0;;;;;
07/11/2017;15;22.4;22.8;20.6;61;66;58;936.7;937.3;936.7;0.0;;;;;
07/11/2017;0;17.9;18.2;17.8;89;90;88;936.1;936.1;935.6;0.0;;;;;
07/11/2017;3;17.1;17.5;17.1;89;90;89;935.9;936.3;935.9;0.0;;;;;
07/11/2017;16;22.7;23.1;21.9;58;63;57;935.9;936.7;935.9;0.0;;;;;
07/11/2017;2;17.5;17.7;17.4;89;91;89;936.2;936.6;936.2;0.0;;;;;
07/11/2017;22;18.8;19.8;18.8;78;78;72;936.0;936.0;935.6;0.0;;;;;
07/11/2017;18;22.5;23.6;22.0;61;64;58;935.1;935.6;935.1;0.0;;;;;
07/11/2017;17;22.0;22.9;21.9;62;64;58;935.6;936.0;935.5;0.0;;;;;
07/11/2017;20;21.2;22.5;21.2;67;68;62;935.0;935.1;934.7;0.0;;;;;
07/11/2017;5;16.0;16.8;16.0;88;89;88;935.1;935.6;935.1;0.0;;;;;
07/11/2017;13;19.7;19.9;19.3;69;73;68;937.5;937.5;937.1;0.0;;;;;
07/11/2017;1;17.6;17.9;17.6;90;90;89;936.6;936.7;936.1;0.0;;;;;
07/11/2017;10;16.9;16.9;16.0;84;88;83;936.6;936.6;936.0;0.0;;;;;
07/11/2017;6;15.1;16.0;14.9;93;93;88;934.8;935.1;934.7;0.0;;;;;
07/11/2017;21;19.8;21.2;19.8;73;73;66;935.6;935.6;935.0;0.0;;;;;
07/11/2017;4;16.8;17.1;16.7;89;90;89;935.6;935.9;935.6;0.0;;;;;
07/11/2017;11;18.5;18.6;16.9;77;84;77;936.9;936.9;936.5;0.0;;;;;
07/11/2017;12;19.5;19.5;18.0;71;79;70;937.1;937.2;936.9;0.0;;;;;
07/11/2017;9;16.0;16.0;15.5;88;90;88;936.1;936.1;935.1;0.0;;;;;
07/11/2017;14;20.6;20.9;19.6;65;71;64;937.3;937.5;937.3;0.0;;;;;
07/11/2017;8;15.6;15.8;15.5;89;91;89;935.1;935.1;934.7;0.0;;;;;
08/11/2017;6;16.1;16.1;16.0;83;85;83;934.9;934.9;934.7;0.0;;;;;
08/11/2017;15;23.7;24.1;22.3;55;61;54;935.8;936.8;935.8;0.0;;;;;
08/11/2017;17;24.3;25.1;24.1;54;55;51;934.7;935.0;934.7;0.0;;;;;
08/11/2017;21;18.3;19.0;18.2;92;92;87;935.7;935.7;935.1;0.0;;;;;
08/11/2017;22;18.0;18.2;17.9;93;93;91;936.3;936.3;935.7;0.2;;;;;
08/11/2017;23;18.0;18.0;17.9;94;94;93;936.8;936.8;936.3;0.6;;;;;
08/11/2017;18;23.7;24.4;23.7;57;57;53;934.4;934.7;934.4;0.0;;;;;
08/11/2017;2;17.1;17.5;17.1;83;85;83;936.6;937.2;936.6;0.0;;;;;
08/11/2017;16;25.0;25.4;23.7;52;56;50;935.0;935.8;934.9;0.0;;;;;
08/11/2017;3;16.5;17.1;16.5;84;85;83;936.0;936.6;936.0;0.0;;;;;
08/11/2017;7;16.0;16.1;15.9;83;85;82;935.4;935.4;934.9;0.0;;;;;
08/11/2017;20;19.0;22.7;19.0;87;87;62;935.1;935.1;934.4;0.4;;;;;
08/11/2017;8;15.9;16.0;15.9;85;86;83;935.9;935.9;935.4;0.0;;;;;
08/11/2017;19;22.8;23.7;22.8;63;64;57;934.4;934.4;934.3;0.0;;;;;
08/11/2017;14;22.4;22.4;21.0;62;65;61;936.8;937.3;936.8;0.0;;;;;
08/11/2017;12;20.0;21.1;18.3;67;75;64;937.7;937.8;937.5;0.0;;;;;
08/11/2017;0;17.8;18.6;17.8;83;83;80;936.8;936.8;936.5;0.0;;;;;
08/11/2017;9;16.3;16.4;15.9;82;86;82;936.5;936.5;935.8;0.0;;;;;
08/11/2017;10;16.9;16.9;16.3;81;83;81;937.3;937.3;936.5;0.0;;;;;
08/11/2017;11;18.4;18.4;16.9;74;82;74;937.6;937.6;937.3;0.0;;;;;
08/11/2017;4;16.2;16.5;16.2;86;86;84;935.1;936.0;935.1;0.0;;;;;
08/11/2017;1;17.5;17.8;17.5;84;84;83;937.1;937.1;936.8;0.0;;;;;
08/11/2017;5;16.1;16.2;16.1;84;87;84;934.7;935.1;934.7;0.0;;;;;
08/11/2017;13;21.3;21.4;20.0;65;67;62;937.2;937.7;937.2;0.0;;;;;
09/11/2017;6;16.8;18.0;16.8;95;95;95;935.4;935.6;935.4;1.8;;;;;
09/11/2017;20;18.9;19.3;18.8;93;93;89;934.7;934.8;934.7;0.8;;;;;
09/11/2017;7;16.6;16.8;16.6;95;95;95;935.6;935.6;935.4;1.0;;;;;
09/11/2017;17;20.9;21.5;20.9;81;87;77;935.0;935.6;935.0;0.0;;;;;
09/11/2017;23;18.8;18.8;18.6;95;95;95;935.0;935.0;934.8;0.0;;;;;
09/11/2017;19;19.3;20.6;19.2;90;91;84;934.8;934.8;934.7;2.6;;;;;
09/11/2017;21;18.7;19.0;18.7;93;93;93;934.6;934.7;934.5;0.0;;;;;
09/11/2017;8;17.2;17.2;16.6;96;96;95;935.8;935.8;935.6;0.4;;;;;
09/11/2017;22;18.6;18.8;18.6;95;95;93;934.8;934.8;934.6;0.0;;;;;
09/11/2017;9;17.9;17.9;17.2;94;96;94;936.1;936.1;935.8;0.0;;;;;
09/11/2017;2;17.9;18.0;17.8;94;95;94;936.6;936.8;936.6;0.0;;;;;
09/11/2017;0;17.8;18.1;17.8;94;94;94;936.5;936.8;936.5;0.0;;;;;
09/11/2017;15;19.2;19.3;18.9;90;92;90;936.3;936.6;936.3;2.0;;;;;
09/11/2017;12;19.6;19.6;18.7;85;89;85;937.1;937.2;937.0;0.0;;;;;
09/11/2017;3;17.9;18.1;17.9;95;95;94;936.4;936.7;936.4;0.0;;;;;
09/11/2017;4;18.0;18.1;17.9;95;95;95;936.1;936.4;936.1;0.0;;;;;
09/11/2017;11;18.7;18.7;18.1;89;92;89;937.0;937.0;936.4;0.0;;;;;
09/11/2017;10;18.2;18.2;17.9;92;94;91;936.5;936.5;936.1;0.2;;;;;
09/11/2017;5;17.9;18.0;17.9;95;95;95;935.6;936.1;935.6;0.0;;;;;
09/11/2017;1;17.8;17.8;17.7;95;95;94;936.8;936.8;936.5;0.0;;;;;
09/11/2017;18;20.5;21.1;20.5;85;86;80;934.7;935.0;934.7;0.0;;;;;
09/11/2017;13;19.7;19.8;19.2;88;88;83;937.1;937.2;937.1;0.0;;;;;
09/11/2017;14;19.3;19.7;18.9;91;91;86;936.6;937.1;936.6;2.0;;;;;
09/11/2017;16;20.9;20.9;19.2;87;92;85;935.6;936.3;935.6;0.0;;;;;
10/11/2017;6;18.8;18.8;18.7;96;96;96;934.1;934.1;934.0;0.0;;;;;
10/11/2017;8;18.7;18.9;18.7;96;96;96;934.4;934.4;934.3;0.0;;;;;
10/11/2017;18;24.8;25.2;24.6;66;67;64;930.6;931.3;930.5;0.0;;;;;
10/11/2017;5;18.8;19.0;18.7;96;96;96;934.0;934.4;934.0;0.0;;;;;
10/11/2017;17;25.0;25.4;24.5;65;68;63;931.3;932.3;931.2;0.0;;;;;
10/11/2017;12;21.6;22.1;20.8;78;84;77;935.3;935.4;935.3;0.0;;;;;
10/11/2017;7;18.7;18.9;18.7;96;96;96;934.3;934.3;934.1;0.0;;;;;
10/11/2017;19;24.1;25.4;24.1;67;67;64;929.9;930.6;929.8;0.0;;;;;
10/11/2017;11;20.9;20.9;19.8;84;91;84;935.3;935.3;935.2;0.0;;;;;
10/11/2017;9;19.1;19.1;18.7;95;96;95;934.6;934.7;934.4;0.0;;;;;
10/11/2017;20;23.8;24.1;23.1;70;74;67;930.0;930.0;929.7;0.0;;;;;
10/11/2017;10;19.8;19.9;19.1;91;95;91;935.2;935.2;934.6;0.0;;;;;
10/11/2017;21;22.8;23.8;22.8;74;74;70;930.5;930.5;929.9;0.0;;;;;
10/11/2017;1;18.8;18.8;18.7;95;95;95;935.7;935.8;935.4;0.0;;;;;
10/11/2017;23;21.6;21.8;21.5;78;79;77;931.5;931.5;930.8;0.0;;;;;
10/11/2017;4;18.9;19.0;18.9;96;96;96;934.4;934.8;934.3;0.0;;;;;
10/11/2017;14;23.1;23.1;21.5;75;80;73;934.0;934.8;934.0;0.0;;;;;
10/11/2017;2;18.7;18.9;18.7;95;95;95;935.3;935.7;935.3;0.0;;;;;
10/11/2017;13;21.7;22.0;21.6;79;80;76;934.8;935.3;934.8;0.0;;;;;
10/11/2017;22;21.7;22.8;21.7;79;79;74;930.8;930.8;930.5;0.0;;;;;
10/11/2017;0;18.7;18.8;18.7;95;95;95;935.4;935.4;935.0;0.0;;;;;
10/11/2017;16;24.8;24.9;23.8;67;70;65;932.3;933.3;932.3;0.0;;;;;
10/11/2017;15;24.8;25.1;23.2;67;75;67;933.3;934.0;933.3;0.0;;;;;
10/11/2017;3;18.9;19.0;18.7;96;96;95;934.8;935.3;934.8;0.0;;;;;
11/11/2017;11;20.3;20.6;20.2;89;89;87;930.4;930.5;930.1;0.0;;;;;
11/11/2017;19;22.7;22.7;21.8;83;87;83;927.3;927.6;927.2;0.0;;;;;
11/11/2017;10;20.2;20.2;19.9;89;90;88;930.2;930.2;929.9;0.0;;;;;
11/11/2017;7;19.8;19.8;19.7;87;87;86;929.2;929.3;929.1;0.0;;;;;
11/11/2017;21;22.0;22.6;22.0;86;86;83;927.6;927.7;927.2;0.0;;;;;
11/11/2017;0;20.9;21.6;20.9;80;81;78;931.8;931.8;931.5;0.0;;;;;
11/11/2017;22;21.7;22.0;21.7;88;88;86;928.6;928.6;927.6;0.0;;;;;
11/11/2017;18;22.0;23.1;22.0;85;85;81;927.5;927.7;927.3;0.0;;;;;
11/11/2017;16;22.7;22.8;22.3;81;85;81;928.1;929.0;928.1;0.0;;;;;
11/11/2017;1;20.5;20.9;20.5;81;81;80;931.6;931.9;931.6;0.0;;;;;
11/11/2017;17;22.5;23.3;22.2;84;85;78;927.7;928.1;927.7;0.0;;;;;
11/11/2017;2;20.3;20.5;20.2;82;82;81;931.3;931.7;931.2;0.0;;;;;
11/11/2017;8;19.7;19.8;19.5;88;89;87;929.3;929.3;929.1;0.0;;;;;
11/11/2017;20;22.6;23.0;22.6;83;85;81;927.2;927.4;927.2;0.0;;;;;
11/11/2017;3;20.0;20.3;20.0;82;82;82;930.6;931.3;930.6;0.0;;;;;
11/11/2017;23;21.6;21.8;21.6;89;89;87;929.2;929.2;928.5;0.0;;;;;
11/11/2017;9;20.1;20.1;19.7;88;88;87;929.9;929.9;929.3;0.0;;;;;
11/11/2017;13;20.8;21.0;20.4;90;91;88;930.0;930.3;930.0;0.4;;;;;
11/11/2017;4;19.7;20.0;19.7;83;84;82;929.8;930.6;929.8;0.0;;;;;
11/11/2017;5;19.6;19.7;19.6;85;85;83;929.4;929.8;929.4;0.0;;;;;
11/11/2017;12;20.4;20.4;20.2;90;91;89;930.3;930.5;930.3;0.6;;;;;
11/11/2017;15;22.4;22.4;20.7;84;91;84;929.0;929.8;929.0;0.2;;;;;
11/11/2017;14;20.7;20.9;20.6;91;92;89;929.8;930.1;929.8;1.4;;;;;
11/11/2017;6;19.8;19.8;19.6;86;86;85;929.1;929.4;929.1;0.0;;;;;
12/11/2017;7;17.6;17.8;17.6;94;94;94;928.3;928.3;927.8;0.4;;;;;
12/11/2017;0;21.2;21.7;21.2;91;91;88;929.8;929.8;929.2;0.0;;;;;
12/11/2017;16;26.8;28.4;25.2;56;66;52;927.6;928.6;927.6;0.0;;;;;
12/11/2017;18;30.4;31.1;28.8;39;51;38;926.2;926.7;926.2;0.0;;;;;
12/11/2017;15;25.2;25.6;21.7;66;80;64;928.6;929.6;928.6;0.2;;;;;
12/11/2017;23;21.4;22.8;21.4;81;82;74;929.3;929.3;928.2;0.0;;;;;
12/11/2017;2;18.9;19.3;18.9;93;93;93;929.8;930.2;929.8;0.0;;;;;
12/11/2017;8;17.5;17.7;17.5;95;95;94;928.5;928.6;928.3;1.0;;;;;
12/11/2017;17;29.1;29.7;26.4;49;60;45;926.7;927.6;926.7;0.0;;;;;
12/11/2017;9;17.8;17.8;17.5;95;95;95;928.9;929.0;928.5;0.4;;;;;
12/11/2017;20;29.1;31.0;28.7;39;39;31;926.4;926.4;926.0;0.0;;;;;
12/11/2017;22;22.7;25.4;22.7;74;75;63;928.2;928.2;927.3;0.0;;;;;
12/11/2017;4;18.1;18.3;18.1;94;94;93;928.4;929.0;928.4;0.0;;;;;
12/11/2017;21;25.4;29.3;25.4;64;65;36;927.3;927.3;926.4;0.0;;;;;
12/11/2017;1;19.3;21.2;19.1;93;93;89;930.0;930.3;929.9;4.8;;;;;
12/11/2017;10;18.6;18.6;17.8;93;95;93;929.3;929.5;928.8;0.0;;;;;
12/11/2017;5;18.0;18.2;18.0;94;94;93;928.1;928.4;928.0;0.2;;;;;
12/11/2017;11;19.5;19.6;18.6;85;93;85;929.7;929.7;929.3;0.0;;;;;
12/11/2017;12;20.7;21.0;19.5;82;88;80;929.8;929.9;929.7;0.0;;;;;
12/11/2017;6;17.7;18.1;17.7;94;94;93;928.1;928.3;927.9;0.2;;;;;
12/11/2017;3;18.3;18.9;18.3;93;93;93;929.0;929.8;929.0;0.0;;;;;
12/11/2017;13;20.6;21.6;20.6;85;85;79;930.1;930.1;929.8;0.0;;;;;
