data,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
08/03/2017,17,28.5,55,18.7,934,1.7,290,6.1,2585,0
08/03/2017,16,29.5,60,21,935,2.5,238,5.8,2726,0
09/03/2017,5,19.6,96,18.9,935,0,141,1.2,-3.3,0
09/03/2017,4,19.7,96,19,935.6,0.4,84,1.2,-3.44,0.2
09/03/2017,15,23.9,81,20.4,936.7,2.5,297,7,1459,0
09/03/2017,8,19.2,97,18.7,935.5,0.1,278,0.7,-3.18,0
09/03/2017,16,24.8,72,19.3,936,2.8,301,6.1,2131,0
09/03/2017,21,23.2,87,20.9,934.3,0.2,51,1.6,176.8,0
09/03/2017,20,24.6,73,19.5,934,0.5,332,3.1,420.6,0
09/03/2017,23,21.7,91,20.1,935.5,0,90,1.8,-3.4,0
09/03/2017,17,25.4,69,19.4,935.1,2.7,292,6,3017,0
09/03/2017,3,20.4,95,19.6,936.7,0,44,1.2,-2.85,0
09/03/2017,0,20.5,94,19.6,936.9,0,151,1.5,-3.15,0
09/03/2017,1,20.4,96,19.7,937.7,0.1,265,0.9,-3.04,1
09/03/2017,13,24,76,19.5,937.3,1.2,39,2.9,1816,0
09/03/2017,11,21,93,19.8,937.2,0,358,1.3,300.6,0
09/03/2017,9,19.3,97,18.8,936,0.1,84,0.8,4.753,0
09/03/2017,12,22.3,88,20.2,937.5,0.2,348,1.4,628.9,0
09/03/2017,14,24.4,79,20.6,937.1,1.5,33,5,1172,0
09/03/2017,6,19.1,96,18.5,934.3,0,317,1.1,-3.18,0
09/03/2017,19,25,68,18.8,934.5,1.4,318,4.3,1074,0
09/03/2017,2,20.5,94,19.5,937.4,0.1,264,3.2,-3.05,0.4
09/03/2017,7,19,96,18.4,934.7,0,261,2.7,-3.37,0
09/03/2017,10,20.2,96,19.6,936.6,0.2,46,1.4,227.4,0
09/03/2017,22,22.2,88,20,934.6,0.1,131,1.3,-0.64,0
09/03/2017,18,25.2,68,18.9,934.7,1.3,341,5.3,1268,0
10/03/2017,9,19.3,96,18.7,936.5,0.1,65,0.8,1.792,0
10/03/2017,3,20.6,95,19.8,935.9,0.5,67,0.9,-3.11,0
10/03/2017,19,28.5,49,16.8,935,1.9,331,5.9,1575,0
10/03/2017,0,21.5,93,20.2,936.3,0.1,175,0.8,-3.36,0
10/03/2017,8,19.1,96,18.5,936.2,0,154,0.8,-3.51,0
